title,price,availability,rating,category,image_path,id
"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",19.55,In stock,One,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/fe67c381d6a0c4c00a7c191d16939554.jpg,914
Barefoot Contessa Back to Basics,28.01,In stock,One,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/b838b65e0e1ac3a9b498dfb1bf004420.jpg,915
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,50.62,In stock,Five,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/74aa29b1ba4147eaf5b46671bf235861.jpg,916
My Kitchen Year: 136 Recipes That Saved My Life,11.53,In stock,Two,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/76a1516c8d9c3e620626f30840013a85.jpg,917
Everyday Italian: 125 Simple and Delicious Recipes,20.1,In stock,Five,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/5a6499d41ccaad4c4f7eeaa90e16345a.jpg,918
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,In stock,One,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9819ff3a8290dc6ab8797d00de5ec554.jpg,919
Cravings: Recipes for What You Want to Eat,20.5,In stock,Three,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ae5ca435fb095e374d2c2aa9f7b6f380.jpg,920
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,In stock,Four,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/d453cfb6c08dbf76d200ffa858bc9979.jpg,921
32 Yolks,53.63,In stock,Two,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/1d1fbd89f0290275b9166877663ee9f5.jpg,922
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,In stock,Five,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e6b66353f9325518994dd8b564290fd7.jpg,923
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,In stock,Four,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/592dc2dee11b798780f5ae613b970a34.jpg,924
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,In stock,Two,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e25cbc27ebc12e47cdf3f7adc87cccdc.jpg,925
The Barefoot Contessa Cookbook,59.92,In stock,Five,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/dd07bd0c443756b9dc260813c1949b4f.jpg,926
Better Homes and Gardens New Cook Book,39.61,In stock,Three,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/7582e20b84f603358a8d55cd6a0a50f4.jpg,927
The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,In stock,Five,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/821d2c02dcd0a10fc9d533917482746e.jpg,928
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,In stock,Five,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/5d029bff299cdb777e06f35800faa628.jpg,929
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,In stock,Two,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/80631f8bca036361343fdce528725654.jpg,930
The Smitten Kitchen Cookbook,23.59,In stock,One,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/8e09faaea71886048b27959e607e6c7b.jpg,931
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,In stock,Three,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9657c6d89024e343879a7b5512474f1e.jpg,932
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,In stock,Three,Food and Drink,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/6fc450625cd672e871a6176f74909be2.jpg,933
Redeeming Love,20.47,In stock,Five,Christian Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/2121ba78e26194d92c334fde3850f840.jpg,934
Close to You,49.46,In stock,Four,Christian Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/faf6d69a42f477e1da80a71f05a4dc25.jpg,935
Shadows of the Past (Logan Point #1),39.67,In stock,Five,Christian Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/93e0ec623673a8f83598c9aa7b6c94ec.jpg,936
Like Never Before (Walker Family #2),28.77,In stock,Two,Christian Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/17e264d978942f73b859fa1c1d2cf827.jpg,937
Counted With the Stars (Out from Egypt #1),17.97,In stock,Five,Christian Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/322c1f6cce6d5a69a7d2321779195a0c.jpg,938
If I Run (If I Run #1),49.97,In stock,Four,Christian Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/c3d0f2fb5cacbca64639a679b962e1b9.jpg,939
The Dirty Little Secrets of Getting Your Dream Job,33.34,In stock,Four,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/92274a95b7c251fea59a2b8a78275ab4.jpg,940
The Third Wave: An Entrepreneurâs Vision of the Future,12.61,In stock,Five,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/d077a30042df6b916bfc8d257345c69e.jpg,941
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,27.55,In stock,Three,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/82939ca78da0b724f16ec814849514fd.jpg,942
Shoe Dog: A Memoir by the Creator of NIKE,23.99,In stock,Two,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/19aa1184a3565b1dae6092146018e109.jpg,943
Made to Stick: Why Some Ideas Survive and Others Die,38.85,In stock,Five,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e22e4a82d97f9f0689d5295a98f5dcff.jpg,944
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,43.14,In stock,One,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/2dfdc52bcdbd82dee50372bc46c83e15.jpg,945
The Art of Startup Fundraising,21.0,In stock,Three,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/b37be83183f1dcb759d92bda8f8998a4.jpg,946
Born for This: How to Find the Work You Were Meant to Do,21.59,In stock,Five,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/aa677a97ecdcbbde7471f1c90ed0cf6f.jpg,947
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,In stock,One,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/112c55a6bcd401c3bd603f5ddb2e6b82.jpg,948
"Rich Dad, Poor Dad",51.74,In stock,One,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/18f45d31e3892fee589e23f15d759ee3.jpg,949
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,33.92,In stock,Three,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/39f167dff90d7f84f5c8dc5e05d4051b.jpg,950
Rework,44.88,In stock,Two,Business,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/5410a58193e2373c04b3021ade78a82b.jpg,951
Louisa: The Extraordinary Life of Mrs. Adams,16.85,In stock,Two,Biography,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/6fd92e5143cbd5bb8bcf034e5f007dde.jpg,952
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,In stock,Two,Biography,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/8bc43a6b42d0283ab4bf611f1b497126.jpg,953
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,In stock,One,Biography,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/cca4e6a4cd5c207e7ce7d992ff464c3b.jpg,954
Benjamin Franklin: An American Life,48.19,In stock,Three,Biography,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/25f869fa75340fca0fc2a68e8a0412a1.jpg,955
The Rise of Theodore Roosevelt (Theodore Roosevelt #1),42.57,In stock,Three,Biography,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ffd45d95f314555e20c923d3522adea7.jpg,956
In Her Wake,12.84,In stock,One,Thriller,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/5d72709c6a7a9584a4d1cf07648bfce1.jpg,957
The Elephant Tree,23.82,In stock,Five,Thriller,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/5d7ecde8e81513eba8a64c9fe000744b.jpg,958
Behind Closed Doors,52.22,In stock,Four,Thriller,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e15c289ba58cea38519e1281e859f0c1.jpg,959
You (You #1),43.61,In stock,Five,Thriller,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/d697268540fa982f4dce39f61ed3a342.jpg,960
The Guilty (Will Robie #4),13.82,In stock,Two,Thriller,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/76deee06ffe45e646c0113af01f4f401.jpg,961
The 14th Colony (Cotton Malone #11),39.24,In stock,One,Thriller,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/d91aae72af6c1cb2c63163acabe7895c.jpg,962
Give It Back,18.32,In stock,Two,Thriller,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/8b7c73e075cc687b6890dc0dca9fcbcc.jpg,963
Killing Floor (Jack Reacher #1),31.49,In stock,Four,Thriller,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ebe9f06ccebf83d9853a846052b58fff.jpg,964
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71,In stock,Three,Thriller,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/eed4d5d63d13f0aa86575c90f8ccacb7.jpg,965
Far From True (Promise Falls Trilogy #2),34.93,In stock,Two,Thriller,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/8754267f27581996f93e8d94d3c04bf9.jpg,966
The Travelers,15.77,In stock,One,Thriller,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/2aa8afd15f97617ab75f616766161cda.jpg,967
When We Collided,31.77,In stock,One,Contemporary,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/08044269fc197645268a6197c57e6173.jpg,968
Someone Like You (The Harrisons #2),52.79,In stock,Five,Contemporary,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e3d05227f3fc24f0e0c84ccebe108fb0.jpg,969
We Are All Completely Beside Ourselves,24.04,In stock,One,Contemporary,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/4d1891e435c6692c864331c585e0d014.jpg,970
The Four Agreements: A Practical Guide to Personal Freedom,17.66,In stock,Five,Spirituality,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/0f7ee69495c0df1d35723f012624a9f8.jpg,971
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,32.24,In stock,Five,Spirituality,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/96db61bb53930c560fb4c1c62b583816.jpg,972
Chasing Heaven: What Dying Taught Me About Living,37.8,In stock,Two,Spirituality,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/b76a73640d26b09c4a6f373b09050bed.jpg,973
If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,In stock,One,Spirituality,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/87fe3f7f3f62c1b1b81890578c9cf294.jpg,974
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,In stock,Two,Spirituality,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/8b102daec94d1ea9c6fc36dd3ec1c1fe.jpg,975
A New Earth: Awakening to Your Life's Purpose,55.65,In stock,Five,Spirituality,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/83c834b3779be4e577c37ead6d2acf65.jpg,976
Logan Kade (Fallen Crest High #5.5),13.12,In stock,Two,Academic,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/d94e6206c2decd3acd9a61b2cbac7eaf.jpg,977
Online Marketing for Busy Authors: A Step-By-Step Guide,46.35,In stock,One,Self Help,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ea9b2cb8abbb317402e618445bade1e1.jpg,978
How to Be Miserable: 40 Strategies You Already Use,46.03,In stock,One,Self Help,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/da8bc9b824dd3f446ef63e438ddbfc85.jpg,979
"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",52.15,In stock,Three,Self Help,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9cda4893c7fce0c1c8eaa34fb092aa04.jpg,980
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,12.08,In stock,Three,Self Help,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9e15d7add5090ff2a17bd71ac96aa55a.jpg,981
How to Stop Worrying and Start Living,46.49,In stock,Five,Self Help,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/4f08f7948770912e4e340e10caa604cb.jpg,982
All the Light We Cannot See,29.87,In stock,Five,Historical,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/41c37f7f0e03ee1144dd6fa89483b5d9.jpg,983
The Girl You Left Behind (The Girl You Left Behind #1),15.79,In stock,One,Historical,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/d0b6d59c0662dcbd15d47add40af1ebd.jpg,984
(Un)Qualified: How God Uses Broken People to Do Big Things,54.0,In stock,Five,Christian,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/cddb3eb483ef11a088d519205b7098fb.jpg,985
Crazy Love: Overwhelmed by a Relentless God,47.72,In stock,Two,Christian,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/03f1e337afadba35687672b5625a9757.jpg,986
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,In stock,One,Christian,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/a2f5b5fd4421d56d37c73a7fb29f5f40.jpg,987
Silence in the Dark (Logan Point #4),58.33,In stock,Three,Suspense,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/bb1c91883579f1f99fe6ebf13b92c1c1.jpg,988
The Grownup,35.88,In stock,One,Short Stories,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/f4cb1f9c7280bf1fd05fe33d2816080f.jpg,989
Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,In stock,Five,Novels,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/dbcc9d63b73ce9058d53f36465dbe2b2.jpg,990
"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",49.05,In stock,Three,Health,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ee3e219d23e73ba71c79b700f183aaed.jpg,991
"Eat Fat, Get Thin",54.07,In stock,Two,Health,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/623f8e7f7432ce744f4318aae8166ce4.jpg,992
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,In stock,Five,Health,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/23c2108ae81327c7f3fb0721976cba5e.jpg,993
The Art and Science of Low Carbohydrate Living,52.98,In stock,Five,Health,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/4bd43108fb070ad8ebba9cdb00b14069.jpg,994
Libertarianism for Beginners,51.33,In stock,Two,Politics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/0bbcd0a6f4bcd81ccb1049a52736406e.jpg,995
Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,52.65,In stock,Four,Politics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/db1babd3c09b84da800b0e9897fe0097.jpg,996
Equal Is Unfair: America's Misguided Fight Against Income Inequality,56.86,In stock,One,Politics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/001153d2a22d889837efac1703e10a5e.jpg,997
Amid the Chaos,36.58,In stock,One,Cultural,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/524655fade1d9fe1475395a3eaff827a.jpg,998
Dark Notes,19.19,In stock,Five,Erotica,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/6e4e8f4f4abd94356a9be840e4681e65.jpg,999
